Year,Month,Rainfall_mm,Maize_Yield_bags_per_ha
2015,March,14.720371797097721,16.909538887788255
2016,November,15.681903607233789,16.49702915920333
2020,April,24.718669827431484,17.68510008659427
2013,March,1.5568160693913156,15.96526988906347
2018,January,8.052112038373556,13.631047323812778
2018,November,21.504504132268167,13.74442725579294
2014,March,0.0,15.0914618584702
2020,March,9.185339536289222,19.39905058668292
2020,August,215.1256276766234,23.61446882731755
2020,January,0.0,15.343243947820497
2020,October,57.075253767500456,23.64844351344518
2018,February,13.809521413401812,18.802267707031998
2023,August,251.75755622308588,22.58475954345686
2013,December,0.0,15.830004596583622
2013,October,30.618469742819542,20.89596167074621
2011,January,0.0,17.670354823022834
2021,February,4.796783488014008,16.32885144995823
2020,April,22.140232860020333,17.433999939531567
2019,January,0.0,16.064912036941042
2023,May,83.10755104775187,19.76468534289268
2020,May,115.6424033999024,25.21176590574193
2014,September,197.9883741290336,28.233210283945738
2018,June,190.98351721912732,27.609215144827097
2013,May,99.63361127388733,21.012871568784227
2014,November,27.720602876562747,20.024717256764916
2020,August,241.18468453485653,25.33127283257892
2016,April,12.944448490031398,18.286030883029152
2022,June,159.1338215207406,22.829778111312322
2021,June,209.68889616430445,24.23625975692571
2018,April,22.11313442333113,14.827949979281598
2021,January,27.718004935531546,20.424117481190915
2021,November,0.0,14.470608286273348
2016,October,68.44406542129539,25.23152293841939
2017,May,111.30640383717031,27.927962288658623
2019,November,0.0,13.64122633900242
2017,November,0.0,16.16352129929896
2013,November,2.634053247065553,15.258494032786597
2016,April,31.13887942184948,20.816767244494528
2015,July,223.11506386069738,23.248383324684166
2016,February,24.3021539118459,16.79197684933568
2010,November,0.0,17.317074855300792
2013,April,0.0,14.67684038441779
2013,May,101.92966038707213,22.023866793996394
2023,January,11.747334840197622,15.369558249592288
2014,July,267.1292924016888,22.471053326682757
2023,February,22.069052050580304,19.009392609904936
2011,September,187.5868999588389,20.875758587392596
2021,April,24.411336319957524,17.882227014527327
2021,April,27.33739041362691,17.555183345517914
2019,January,0.0,19.2969460219634
2020,March,0.0,16.74790095672848
2012,February,3.3809721272491338,14.970158462504491
2019,February,7.243457511390514,14.439684559871868
2011,October,61.568363153543594,23.573471410060634
2011,February,19.050204918699922,17.435313031410445
2013,June,180.2033925135113,26.033638121094537
2014,October,85.34524447593948,21.550753929413915
2015,February,6.360246309722007,14.832592519551882
2014,November,0.0,9.789400892655232
2010,June,201.0755307878357,23.175642247894068
2024,August,218.846053218123,26.053675144277527
2013,January,0.0,14.602661892232486
2017,April,40.9966358678287,16.384987831932673
2012,October,30.01102648103357,18.789604725942713
2023,February,29.242310460155526,15.032952277918433
2013,June,201.11534605255767,26.028241728247604
2011,January,0.0,16.877002675814442
2013,November,13.149088197632691,16.024660822703545
2014,February,30.785195434470122,20.593393778190908
2018,April,20.546768885758073,16.469509345518578
2012,January,0.0,15.204872981267618
2017,March,11.546383795562685,15.83866003421316
2016,February,0.0,17.817427789153143
2019,August,245.85334832767342,22.939751960856565
2021,November,12.857375826349326,19.66828014826924
2018,March,0.0,16.148527299844144
2022,June,173.60026183784478,25.985934019034637
2019,January,1.9189080356186887,16.75759045831317
2020,March,0.0,11.533519776361697
2020,October,46.24447713114998,20.44653330090373
2024,June,210.23088493012835,22.38216547795735
2020,August,258.4059064030953,21.860009573039676
2016,December,5.436748223917897,14.838513433076786
2018,August,245.73255941568152,25.487524458939717
2024,November,0.0,13.920188206506339
2014,December,2.7744388101312993,20.380497460341537
2011,September,184.05215431749758,29.075341785609993
2022,September,227.06634955512757,24.14080532046318
2014,April,14.527712107001495,15.401546184507605
2015,March,1.9769620450099636,12.678900522063739
2019,February,10.856414740191036,19.410894817339035
2017,October,43.833724062849235,18.956174981244214
2024,October,27.482892885991372,18.769683787534294
2014,June,198.96722527427062,25.01947802915006
2016,November,0.0,14.694484162455092
2019,December,7.528503505510079,16.0184416659081
2012,February,16.724578073329983,17.43230661330946
2024,December,16.851409306436427,18.36874940116133
2015,September,199.89292764725286,27.91812549019071
2011,July,252.3040279358484,26.041563640856452
2010,December,9.104139125799568,12.554543262956695
2024,October,72.57252144978995,21.808153538388588
2014,June,194.22067843648833,25.502028386420953
2020,December,0.0,15.734057720777892
2021,January,0.0,17.828544517468742
2012,September,195.29617829568426,24.164640393419127
2010,May,83.12611276421089,22.72218656984557
2018,February,14.806606501876379,17.59019205072724
2024,April,3.591221687423067,12.46162048265608
2018,December,9.383869537598397,19.236324531564044
2022,October,37.604695664151556,22.095955758053726
2014,December,4.258665881045713,15.720369235525363
2010,June,189.03676955181334,22.206464999970233
2018,June,209.815927738869,23.182090413045955
2010,April,7.302899863935995,18.036566101152196
2011,June,166.7552482999241,21.90017734438467
2023,February,11.727986347378774,17.091927684397323
2010,November,7.271019719533857,15.445812824588598
2017,November,37.95554502962534,18.491226726119095
2019,September,193.53820771845918,23.3510417419038
2021,September,198.85860224781607,26.12322840047115
2012,March,21.0536708180019,14.442250802989934
2015,August,239.31006992466448,24.838101903277714
2014,March,11.805863018918034,16.52631700116579
2023,July,254.13635954298152,21.73321227226253
2016,February,35.36858148477535,20.709782039441038
2022,November,0.0,13.12979390376649
2010,September,181.2961737483964,26.35543592187725
2023,September,177.729083503738,24.33640421306394
2020,September,203.8205659462516,24.697442322307214
2010,September,200.8833127356906,22.737560752057483
2021,September,205.92281560095867,23.571978504443614
2011,April,14.13070488403088,17.221676537131433
2010,December,1.5461733229627226,15.494229561327767
2010,May,85.74059767034866,21.735450699338692
2021,July,246.03275386255555,20.941732158863978
2020,December,0.0,16.055359758065695
2024,June,175.83845094231987,27.307967756020634
2015,May,116.04419893899764,21.282595501273477
2022,June,215.3642944957521,24.337646825021046
2023,March,9.277718387355822,15.262868664035416
2017,September,210.8456724084014,25.52675138579941
2022,May,84.78770115103595,19.94998144443809
2023,June,173.09546347186165,25.361581765464994
2013,August,251.58707117669604,24.764518729661678
2016,December,0.0,12.966007088671272
2011,July,235.76887802964325,26.371646950918283
2022,November,0.0,15.566835261362954
2011,March,0.0,15.95316609091807
2010,July,239.13473157481383,26.04435048402394
2018,May,108.6033655931022,22.479344285460535
2022,September,195.10003958978504,23.829364161234817
2012,December,0.0,13.565115140905569
2023,February,14.973259915812303,17.480371513614948
2010,July,248.22821855388958,23.00000694997153
2012,January,13.99599908581478,16.859885313266833
2017,October,63.54880742143921,17.384185659704247
2018,October,0.0,15.84757605567616
2023,December,0.0,14.855096594573888
2015,October,48.46854438463092,22.984644059941733
2023,September,202.9999482941541,25.17301876713722
2015,January,12.554867319505105,17.325633436161514
2017,December,0.0,17.42295186050912
2022,November,0.0,15.926494375067126
2018,November,0.0,15.68788771503199
2012,May,99.89484462659394,26.427859148610068
2020,August,219.52539159837332,23.32954867399095
2014,July,258.34023639861215,23.829476721097485
2012,June,197.70457577006255,22.993692993123556
2012,August,234.13772477862855,26.610814043184554
2020,June,194.22736209369108,25.68999404264545
2020,June,193.27217506835282,22.58098378018697
2023,November,14.00715639112495,17.74037753025686
2010,March,37.58455256050784,16.884189339881683
2023,March,15.338593818007208,14.242898462176635
2013,December,2.360198515096165,17.486243456647514
2010,November,0.0,14.870135051516785
2012,December,0.0,13.876085403409757
2018,March,8.778189783890312,18.446298924740745
2022,August,241.00081927156268,24.294642869579484
2012,January,1.7146312958887164,15.467905204524559
2019,June,178.6598604343184,27.216350411229133
2013,February,16.42793052238254,17.763016406048
2021,September,184.90235556461627,24.074349276996944
2017,August,240.35798703433832,20.83882463345109
2010,July,220.67948512203483,23.30205798578471
2018,July,253.83781149663585,22.058118498156297
2020,March,0.0,13.650628693524661
2014,September,190.1698636528203,24.261254236344705
2021,August,275.48282178309836,24.374150480275762
2022,July,261.3716116842259,25.35075897212023
2012,February,0.0,12.835270770025524
2020,December,0.0,17.949012266675677
2012,April,10.792123166762636,13.907895960797818
2024,April,12.535056996702805,16.10943679604147
2022,February,16.02619910541843,17.435679827479323
2011,September,184.57729154189738,26.365027305669564
2016,April,9.412096993747628,15.957377530968746
2020,April,29.301611057550325,16.903355863156367
2017,May,88.45972864628294,23.66944971553262
2022,November,0.0,14.51041595279186
2017,October,61.33613267064339,24.883850860004205
2018,February,21.0810675714412,18.368711400710172
2019,March,10.962023755090943,14.281468227973567
2022,October,54.73395108019862,20.232992119733776
2019,February,16.82376810559134,17.245071308374392
2020,May,102.69549516125669,22.58426966969261
2017,May,97.87913376057689,20.52119186631205
2012,June,190.2013908299563,27.750446583893634
2012,May,101.78212509442383,23.122747138810535
2021,November,28.4418491438152,15.387368116114024
2019,November,0.0,18.705422822552546
2024,December,0.6894140407340075,14.869148056303816
2019,November,0.0,16.175392532790024
2012,January,8.166898042911935,13.953026799871703
2022,October,50.89586621674358,19.328605127956376
2020,March,6.839657196281566,13.76614821958833
2015,February,30.77921181769736,20.15159447547092
2016,February,6.552366619007758,15.54193811908313
2017,October,50.95366774583576,18.447496133511347
2020,February,5.348558726474465,15.30852148297486
2023,August,267.19302556060694,24.61244950473708
2013,June,209.01982061004935,25.487206229536948
2024,June,178.24009486603148,24.916088611021074
2011,September,211.55732689420068,22.184711277053193
2022,April,28.548298103098965,22.763933048285203
2017,December,15.927249689845977,19.752098052822532
2021,July,249.2750812566324,25.496152832596074
2020,December,0.0,16.871727624682453
2023,May,106.81582201091145,23.97304517569375
2014,July,265.74011129577747,21.71702031880153
2020,February,9.194137252895061,16.43853125808174
2016,August,227.55583543365898,24.775396642462518
2013,January,0.0,17.37390906885642
2014,June,195.6995604984895,23.884271332238754
2011,March,0.0,14.810841940761627
2013,March,13.323895661586203,17.76120083024618
2019,April,8.416930790823086,14.475695762972371
2015,March,12.85348059479471,15.173917505987541
2011,October,53.898646611192554,20.477043887101885
2016,November,4.680931975901077,17.495508176512157
2016,September,178.05555594699015,21.176547090676436
2017,February,3.488290781574726,19.256141768301397
2020,June,225.33261150131068,28.045840571473146
2014,May,94.10527948358965,19.22239893225267
2020,January,0.0,14.051923676901179
2014,September,194.0288955477596,27.54220782902493
2016,August,256.01708189313666,23.721231136118888
2012,December,0.0,13.358440883510221
2023,September,200.81191530607154,26.264161212067325
2024,July,251.87821893368377,21.380860573663117
2016,September,206.7600144318813,25.636992422484475
2021,February,0.0,13.71135805939949
2017,June,205.3274396184235,24.33854117042075
2020,March,26.837209524546857,18.964606436260883
2017,March,0.0,15.259588799218136
2020,February,12.950750889565773,15.171583885008607
2017,April,5.311177027335601,17.247924326146535
2018,May,109.67909945563143,24.724054223094623
2016,January,22.729771414857026,16.49627608820986
2024,January,25.114061491066952,16.001261578553798
2016,January,0.0,11.7600822357015
2020,March,0.0,14.272555326341093
2014,August,250.88905920381976,23.980204268800104
2016,June,177.10539943471295,24.212033909418597
2023,April,13.428069683684718,13.124173115285197
2021,July,231.28579909479947,22.66930278213418
2018,November,21.504375297314194,17.846642516946318
2024,September,206.9325313092125,21.78512063288506
2022,January,17.91321724520988,19.720566582908624
2023,February,0.0,13.869366552168305
2013,September,204.43648359523266,26.10963438792634
2018,February,1.8225790426916735,14.864843072193338
2024,February,3.0392840843228566,15.826307600675541
2012,December,17.957677971928693,15.580601447242842
